TF	target
AC233950.1_FG002	GRMZM2G125034
AC233950.1_FG002	GRMZM2G125037
AC233950.1_FG002	GRMZM2G125387
AC233950.1_FG002	GRMZM2G125411
AC233950.1_FG002	GRMZM2G125424
AC233950.1_FG002	GRMZM2G125455
AC233950.1_FG002	GRMZM2G125585
AC233950.1_FG002	GRMZM2G125656
AC233950.1_FG002	GRMZM2G125813
AC233950.1_FG002	GRMZM2G125969
AC233950.1_FG002	GRMZM2G126010
AC233950.1_FG002	GRMZM2G126018
AC233950.1_FG002	GRMZM2G126032
AC233950.1_FG002	GRMZM2G126038
AC233950.1_FG002	GRMZM2G126049
AC233950.1_FG002	GRMZM2G126239
AC233950.1_FG002	GRMZM2G126507
AC233950.1_FG002	GRMZM2G126682
AC233950.1_FG002	GRMZM2G126745
AC233950.1_FG002	GRMZM2G126763
AC233950.1_FG002	GRMZM2G126936
AC233950.1_FG002	GRMZM2G127072
AC233950.1_FG002	GRMZM2G127101
AC233950.1_FG002	GRMZM2G127117
AC233950.1_FG002	GRMZM2G127123
AC233950.1_FG002	GRMZM2G127139
AC233950.1_FG002	GRMZM2G127147
AC233950.1_FG002	GRMZM2G127173
AC233950.1_FG002	GRMZM2G127213
AC233950.1_FG002	GRMZM2G127396
AC233950.1_FG002	GRMZM2G127404
AC233950.1_FG002	GRMZM2G127635
AC233950.1_FG002	GRMZM2G127739
AC233950.1_FG002	GRMZM2G127776
AC233950.1_FG002	GRMZM2G127821
AC233950.1_FG002	GRMZM2G127844
AC233950.1_FG002	GRMZM2G127948
AC233950.1_FG002	GRMZM2G127949
AC233950.1_FG002	GRMZM2G128156
AC233950.1_FG002	GRMZM2G128206
AC233950.1_FG002	GRMZM2G128212
AC233950.1_FG002	GRMZM2G128319
AC233950.1_FG002	GRMZM2G128333
AC233950.1_FG002	GRMZM2G128444
AC233950.1_FG002	GRMZM2G128485
AC233950.1_FG002	GRMZM2G128560
AC233950.1_FG002	GRMZM2G128663
AC233950.1_FG002	GRMZM2G128953
AC233950.1_FG002	GRMZM2G128971
AC233950.1_FG002	GRMZM2G129015
AC233950.1_FG002	GRMZM2G129018
AC233950.1_FG002	GRMZM2G129034
AC233950.1_FG002	GRMZM2G129071
AC233950.1_FG002	GRMZM2G129234
AC233950.1_FG002	GRMZM2G129243
AC233950.1_FG002	GRMZM2G129246
AC233950.1_FG002	GRMZM2G129247
AC233950.1_FG002	GRMZM2G129386
AC233950.1_FG002	GRMZM2G129399
AC233950.1_FG002	GRMZM2G129450
AC233950.1_FG002	GRMZM2G129457
AC233950.1_FG002	GRMZM2G129713
AC233950.1_FG002	GRMZM2G129777
AC233950.1_FG002	GRMZM2G129913
AC233950.1_FG002	GRMZM2G129973
AC233950.1_FG002	GRMZM2G130002
AC233950.1_FG002	GRMZM2G130043
AC233950.1_FG002	GRMZM2G130053
AC233950.1_FG002	GRMZM2G130065
AC233950.1_FG002	GRMZM2G130109
AC233950.1_FG002	GRMZM2G130224
AC233950.1_FG002	GRMZM2G130354
AC233950.1_FG002	GRMZM2G130358
AC233950.1_FG002	GRMZM2G130675
AC233950.1_FG002	GRMZM2G130678
AC233950.1_FG002	GRMZM2G130773
AC233950.1_FG002	GRMZM2G130831
AC233950.1_FG002	GRMZM2G130854
AC233950.1_FG002	GRMZM2G130868
AC233950.1_FG002	GRMZM2G130943
AC233950.1_FG002	GRMZM2G130959
AC233950.1_FG002	GRMZM2G131205
AC233950.1_FG002	GRMZM2G131280
AC233950.1_FG002	GRMZM2G131329
AC233950.1_FG002	GRMZM2G131334
AC233950.1_FG002	GRMZM2G131340
AC233950.1_FG002	GRMZM2G131442
AC233950.1_FG002	GRMZM2G131525
AC233950.1_FG002	GRMZM2G131575
AC233950.1_FG002	GRMZM2G131822
AC233950.1_FG002	GRMZM2G131853
AC233950.1_FG002	GRMZM2G131912
AC233950.1_FG002	GRMZM2G131969
AC233950.1_FG002	GRMZM2G132185
AC233950.1_FG002	GRMZM2G132223
AC233950.1_FG002	GRMZM2G132251
AC233950.1_FG002	GRMZM2G132284
AC233950.1_FG002	GRMZM2G132301
AC233950.1_FG002	GRMZM2G132303
AC233950.1_FG002	GRMZM2G132550
AC233950.1_FG002	GRMZM2G132854
AC233950.1_FG002	GRMZM2G132862
AC233950.1_FG002	GRMZM2G132866
AC233950.1_FG002	GRMZM2G132971
AC233950.1_FG002	GRMZM2G132991
AC233950.1_FG002	GRMZM2G133023
AC233950.1_FG002	GRMZM2G133029
AC233950.1_FG002	GRMZM2G133175
AC233950.1_FG002	GRMZM2G133189
AC233950.1_FG002	GRMZM2G133213
AC233950.1_FG002	GRMZM2G133311
AC233950.1_FG002	GRMZM2G133563
AC233950.1_FG002	GRMZM2G133573
AC233950.1_FG002	GRMZM2G133675
AC233950.1_FG002	GRMZM2G133806
AC233950.1_FG002	GRMZM2G133836
AC233950.1_FG002	GRMZM2G133891
AC233950.1_FG002	GRMZM2G133895
AC233950.1_FG002	GRMZM2G133919
AC233950.1_FG002	GRMZM2G133958
AC233950.1_FG002	GRMZM2G134040
AC233950.1_FG002	GRMZM2G134054
AC233950.1_FG002	GRMZM2G134067
AC233950.1_FG002	GRMZM2G134104
AC233950.1_FG002	GRMZM2G134234
AC233950.1_FG002	GRMZM2G134235
AC233950.1_FG002	GRMZM2G134277
AC233950.1_FG002	GRMZM2G134279
AC233950.1_FG002	GRMZM2G134332
AC233950.1_FG002	GRMZM2G134334
AC233950.1_FG002	GRMZM2G134340
AC233950.1_FG002	GRMZM2G134628
AC233950.1_FG002	GRMZM2G134703
AC233950.1_FG002	GRMZM2G134735
AC233950.1_FG002	GRMZM2G134846
AC233950.1_FG002	GRMZM2G134863
AC233950.1_FG002	GRMZM2G134878
AC233950.1_FG002	GRMZM2G135027
AC233950.1_FG002	GRMZM2G135091
AC233950.1_FG002	GRMZM2G135132
AC233950.1_FG002	GRMZM2G135165
AC233950.1_FG002	GRMZM2G135400
AC233950.1_FG002	GRMZM2G135444
AC233950.1_FG002	GRMZM2G135501
AC233950.1_FG002	GRMZM2G135608
AC233950.1_FG002	GRMZM2G135651
AC233950.1_FG002	GRMZM2G135743
AC233950.1_FG002	GRMZM2G135783
AC233950.1_FG002	GRMZM2G135817
AC233950.1_FG002	GRMZM2G135877
AC233950.1_FG002	GRMZM2G136081
AC233950.1_FG002	GRMZM2G136088
AC233950.1_FG002	GRMZM2G136121
AC233950.1_FG002	GRMZM2G136158
AC233950.1_FG002	GRMZM2G136266
AC233950.1_FG002	GRMZM2G136306
AC233950.1_FG002	GRMZM2G136364
AC233950.1_FG002	GRMZM2G136395
AC233950.1_FG002	GRMZM2G136443
AC233950.1_FG002	GRMZM2G136465
AC233950.1_FG002	GRMZM2G136662
AC233950.1_FG002	GRMZM2G136663
AC233950.1_FG002	GRMZM2G136665
AC233950.1_FG002	GRMZM2G136750
AC233950.1_FG002	GRMZM2G136859
AC233950.1_FG002	GRMZM2G136895
AC233950.1_FG002	GRMZM2G136960
AC233950.1_FG002	GRMZM2G136964
AC233950.1_FG002	GRMZM2G136977
AC233950.1_FG002	GRMZM2G137046
AC233950.1_FG002	GRMZM2G137174
AC233950.1_FG002	GRMZM2G137236
AC233950.1_FG002	GRMZM2G137426
AC233950.1_FG002	GRMZM2G137710
AC233950.1_FG002	GRMZM2G137779
AC233950.1_FG002	GRMZM2G137788
AC233950.1_FG002	GRMZM2G137864
AC233950.1_FG002	GRMZM2G137891
AC233950.1_FG002	GRMZM2G137930
AC233950.1_FG002	GRMZM2G138067
AC233950.1_FG002	GRMZM2G138076
AC233950.1_FG002	GRMZM2G138161
AC233950.1_FG002	GRMZM2G138176
AC233950.1_FG002	GRMZM2G138245
AC233950.1_FG002	GRMZM2G138258
AC233950.1_FG002	GRMZM2G138330
AC233950.1_FG002	GRMZM2G138338
AC233950.1_FG002	GRMZM2G138340
AC233950.1_FG002	GRMZM2G138342
AC233950.1_FG002	GRMZM2G138382
AC233950.1_FG002	GRMZM2G138410
AC233950.1_FG002	GRMZM2G138727
AC233950.1_FG002	GRMZM2G138750
AC233950.1_FG002	GRMZM2G138814
AC233950.1_FG002	GRMZM2G139029
AC233950.1_FG002	GRMZM2G139160
AC233950.1_FG002	GRMZM2G139175
AC233950.1_FG002	GRMZM2G139688
AC233950.1_FG002	GRMZM2G139691
AC233950.1_FG002	GRMZM2G139765
AC233950.1_FG002	GRMZM2G139773
AC233950.1_FG002	GRMZM2G139803
AC233950.1_FG002	GRMZM2G139811
AC233950.1_FG002	GRMZM2G139837
AC233950.1_FG002	GRMZM2G139878
AC233950.1_FG002	GRMZM2G139931
AC233950.1_FG002	GRMZM2G139994
AC233950.1_FG002	GRMZM2G140041
AC233950.1_FG002	GRMZM2G140150
AC233950.1_FG002	GRMZM2G140223
AC233950.1_FG002	GRMZM2G140339
AC233950.1_FG002	GRMZM2G140355
AC233950.1_FG002	GRMZM2G140455
AC233950.1_FG002	GRMZM2G140612
AC233950.1_FG002	GRMZM2G140633
AC233950.1_FG002	GRMZM2G140635
AC233950.1_FG002	GRMZM2G140674
AC233950.1_FG002	GRMZM2G140694
AC233950.1_FG002	GRMZM2G140758
AC233950.1_FG002	GRMZM2G140803
AC233950.1_FG002	GRMZM2G140811
AC233950.1_FG002	GRMZM2G140822
AC233950.1_FG002	GRMZM2G141071
AC233950.1_FG002	GRMZM2G141084
AC233950.1_FG002	GRMZM2G141121
AC233950.1_FG002	GRMZM2G141252
AC233950.1_FG002	GRMZM2G141386
AC233950.1_FG002	GRMZM2G141600
AC233950.1_FG002	GRMZM2G141607
AC233950.1_FG002	GRMZM2G141624
AC233950.1_FG002	GRMZM2G141636
AC233950.1_FG002	GRMZM2G141704
AC233950.1_FG002	GRMZM2G141762
AC233950.1_FG002	GRMZM2G142039
AC233950.1_FG002	GRMZM2G142057
AC233950.1_FG002	GRMZM2G142179
AC233950.1_FG002	GRMZM2G142315
AC233950.1_FG002	GRMZM2G142383
AC233950.1_FG002	GRMZM2G142390
AC233950.1_FG002	GRMZM2G142712
AC233950.1_FG002	GRMZM2G142721
AC233950.1_FG002	GRMZM2G142757
AC233950.1_FG002	GRMZM2G142779
AC233950.1_FG002	GRMZM2G142802
AC233950.1_FG002	GRMZM2G142820
AC233950.1_FG002	GRMZM2G142832
AC233950.1_FG002	GRMZM2G142875
AC233950.1_FG002	GRMZM2G142962
AC233950.1_FG002	GRMZM2G143029
AC233950.1_FG002	GRMZM2G143187
AC233950.1_FG002	GRMZM2G143211
AC233950.1_FG002	GRMZM2G143213
AC233950.1_FG002	GRMZM2G143235
AC233950.1_FG002	GRMZM2G143244
AC233950.1_FG002	GRMZM2G143613
AC233950.1_FG002	GRMZM2G143625
AC233950.1_FG002	GRMZM2G143640
AC233950.1_FG002	GRMZM2G143714
AC233950.1_FG002	GRMZM2G143767
AC233950.1_FG002	GRMZM2G143782
AC233950.1_FG002	GRMZM2G143791
AC233950.1_FG002	GRMZM2G144051
AC233950.1_FG002	GRMZM2G144083
AC233950.1_FG002	GRMZM2G144109
AC233950.1_FG002	GRMZM2G144142
AC233950.1_FG002	GRMZM2G144153
AC233950.1_FG002	GRMZM2G144346
AC233950.1_FG002	GRMZM2G144403
AC233950.1_FG002	GRMZM2G144501
AC233950.1_FG002	GRMZM2G144547
AC233950.1_FG002	GRMZM2G144645
AC233950.1_FG002	GRMZM2G144744
AC233950.1_FG002	GRMZM2G144960
AC233950.1_FG002	GRMZM2G145107
AC233950.1_FG002	GRMZM2G145213
AC233950.1_FG002	GRMZM2G145221
AC233950.1_FG002	GRMZM2G145226
AC233950.1_FG002	GRMZM2G145374
AC233950.1_FG002	GRMZM2G145390
AC233950.1_FG002	GRMZM2G145444
AC233950.1_FG002	GRMZM2G145500
AC233950.1_FG002	GRMZM2G145558
AC233950.1_FG002	GRMZM2G145633
AC233950.1_FG002	GRMZM2G145654
AC233950.1_FG002	GRMZM2G145655
AC233950.1_FG002	GRMZM2G145753
AC233950.1_FG002	GRMZM2G145756
AC233950.1_FG002	GRMZM2G145775
AC233950.1_FG002	GRMZM2G146015
AC233950.1_FG002	GRMZM2G146018
AC233950.1_FG002	GRMZM2G146020
AC233950.1_FG002	GRMZM2G146152
AC233950.1_FG002	GRMZM2G146292
AC233950.1_FG002	GRMZM2G146416
AC233950.1_FG002	GRMZM2G146472
AC233950.1_FG002	GRMZM2G146514
AC233950.1_FG002	GRMZM2G146614
AC233950.1_FG002	GRMZM2G146679
AC233950.1_FG002	GRMZM2G146740
AC233950.1_FG002	GRMZM2G146819
AC233950.1_FG002	GRMZM2G146847
AC233950.1_FG002	GRMZM2G146866
AC233950.1_FG002	GRMZM2G146926
AC233950.1_FG002	GRMZM2G147014
AC233950.1_FG002	GRMZM2G147243
AC233950.1_FG002	GRMZM2G147256
AC233950.1_FG002	GRMZM2G147279
AC233950.1_FG002	GRMZM2G147288
AC233950.1_FG002	GRMZM2G147608
AC233950.1_FG002	GRMZM2G147623
AC233950.1_FG002	GRMZM2G147726
AC233950.1_FG002	GRMZM2G147809
AC233950.1_FG002	GRMZM2G147814
AC233950.1_FG002	GRMZM2G147849
AC233950.1_FG002	GRMZM2G147880
AC233950.1_FG002	GRMZM2G147900
AC233950.1_FG002	GRMZM2G147966
AC233950.1_FG002	GRMZM2G148057
AC233950.1_FG002	GRMZM2G148074
AC233950.1_FG002	GRMZM2G148272
AC233950.1_FG002	GRMZM2G148387
AC233950.1_FG002	GRMZM2G148453
AC233950.1_FG002	GRMZM2G148467
AC233950.1_FG002	GRMZM2G148475
AC233950.1_FG002	GRMZM2G148485
AC233950.1_FG002	GRMZM2G148555
AC233950.1_FG002	GRMZM2G148648
AC233950.1_FG002	GRMZM2G148723
AC233950.1_FG002	GRMZM2G148855
AC233950.1_FG002	GRMZM2G148908
AC233950.1_FG002	GRMZM2G148998
AC233950.1_FG002	GRMZM2G149150
AC233950.1_FG002	GRMZM2G149254
AC233950.1_FG002	GRMZM2G149257
AC233950.1_FG002	GRMZM2G149323
AC233950.1_FG002	GRMZM2G149335
AC233950.1_FG002	GRMZM2G149406
AC233950.1_FG002	GRMZM2G149556
AC233950.1_FG002	GRMZM2G149646
AC233950.1_FG002	GRMZM2G149647
AC233950.1_FG002	GRMZM2G149649
AC233950.1_FG002	GRMZM2G149681
AC233950.1_FG002	GRMZM2G149683
AC233950.1_FG002	GRMZM2G149704
AC233950.1_FG002	GRMZM2G149994
AC233950.1_FG002	GRMZM2G149996
AC233950.1_FG002	GRMZM2G150004
AC233950.1_FG002	GRMZM2G150187
AC233950.1_FG002	GRMZM2G150302
AC233950.1_FG002	GRMZM2G150367
AC233950.1_FG002	GRMZM2G150374
AC233950.1_FG002	GRMZM2G150434
AC233950.1_FG002	GRMZM2G150683
AC233950.1_FG002	GRMZM2G150688
AC233950.1_FG002	GRMZM2G150754
AC233950.1_FG002	GRMZM2G150758
AC233950.1_FG002	GRMZM2G150772
AC233950.1_FG002	GRMZM2G150841
AC233950.1_FG002	GRMZM2G150906
AC233950.1_FG002	GRMZM2G150928
AC233950.1_FG002	GRMZM2G150941
AC233950.1_FG002	GRMZM2G150950
AC233950.1_FG002	GRMZM2G151044
AC233950.1_FG002	GRMZM2G151107
AC233950.1_FG002	GRMZM2G151223
AC233950.1_FG002	GRMZM2G151257
AC233950.1_FG002	GRMZM2G151418
AC233950.1_FG002	GRMZM2G151434
AC233950.1_FG002	GRMZM2G151496
AC233950.1_FG002	GRMZM2G151519
AC233950.1_FG002	GRMZM2G151542
AC233950.1_FG002	GRMZM2G151738
AC233950.1_FG002	GRMZM2G151763
AC233950.1_FG002	GRMZM2G151955
AC233950.1_FG002	GRMZM2G151992
AC233950.1_FG002	GRMZM2G151997
AC233950.1_FG002	GRMZM2G152214
AC233950.1_FG002	GRMZM2G152354
AC233950.1_FG002	GRMZM2G152415
AC233950.1_FG002	GRMZM2G152417
AC233950.1_FG002	GRMZM2G152543
AC233950.1_FG002	GRMZM2G152549
AC233950.1_FG002	GRMZM2G152552
AC233950.1_FG002	GRMZM2G152663
AC233950.1_FG002	GRMZM2G152751
AC233950.1_FG002	GRMZM2G152764
AC233950.1_FG002	GRMZM2G152796
AC233950.1_FG002	GRMZM2G152891
AC233950.1_FG002	GRMZM2G152919
AC233950.1_FG002	GRMZM2G152955
AC233950.1_FG002	GRMZM2G152962
AC233950.1_FG002	GRMZM2G153075
AC233950.1_FG002	GRMZM2G153103
AC233950.1_FG002	GRMZM2G153119
AC233950.1_FG002	GRMZM2G153127
AC233950.1_FG002	GRMZM2G153208
AC233950.1_FG002	GRMZM2G153333
AC233950.1_FG002	GRMZM2G153368
AC233950.1_FG002	GRMZM2G153369
AC233950.1_FG002	GRMZM2G153393
AC233950.1_FG002	GRMZM2G153434
AC233950.1_FG002	GRMZM2G153488
AC233950.1_FG002	GRMZM2G153523
AC233950.1_FG002	GRMZM2G153575
AC233950.1_FG002	GRMZM2G153754
AC233950.1_FG002	GRMZM2G154029
AC233950.1_FG002	GRMZM2G154211
AC233950.1_FG002	GRMZM2G154221
AC233950.1_FG002	GRMZM2G154344
AC233950.1_FG002	GRMZM2G154442
AC233950.1_FG002	GRMZM2G154648
AC233950.1_FG002	GRMZM2G154678
AC233950.1_FG002	GRMZM2G154716
AC233950.1_FG002	GRMZM2G154735
AC233950.1_FG002	GRMZM2G154747
AC233950.1_FG002	GRMZM2G154936
AC233950.1_FG002	GRMZM2G155329
AC233950.1_FG002	GRMZM2G155343
AC233950.1_FG002	GRMZM2G155525
AC233950.1_FG002	GRMZM2G155532
AC233950.1_FG002	GRMZM2G155709
AC233950.1_FG002	GRMZM2G155738
AC233950.1_FG002	GRMZM2G155760
AC233950.1_FG002	GRMZM2G155767
AC233950.1_FG002	GRMZM2G155911
AC233950.1_FG002	GRMZM2G155991
AC233950.1_FG002	GRMZM2G156006
AC233950.1_FG002	GRMZM2G156019
AC233950.1_FG002	GRMZM2G156027
AC233950.1_FG002	GRMZM2G156068
AC233950.1_FG002	GRMZM2G156079
AC233950.1_FG002	GRMZM2G156126
AC233950.1_FG002	GRMZM2G156158
AC233950.1_FG002	GRMZM2G156238
AC233950.1_FG002	GRMZM2G156255
AC233950.1_FG002	GRMZM2G156283
AC233950.1_FG002	GRMZM2G156307
AC233950.1_FG002	GRMZM2G156356
AC233950.1_FG002	GRMZM2G156568
AC233950.1_FG002	GRMZM2G156581
AC233950.1_FG002	GRMZM2G156620
AC233950.1_FG002	GRMZM2G156712
AC233950.1_FG002	GRMZM2G156737
AC233950.1_FG002	GRMZM2G157166
AC233950.1_FG002	GRMZM2G157210
AC233950.1_FG002	GRMZM2G157218
AC233950.1_FG002	GRMZM2G157219
AC233950.1_FG002	GRMZM2G157384
AC233950.1_FG002	GRMZM2G157456
AC233950.1_FG002	GRMZM2G157470
AC233950.1_FG002	GRMZM2G157481
AC233950.1_FG002	GRMZM2G157574
AC233950.1_FG002	GRMZM2G157588
AC233950.1_FG002	GRMZM2G157605
AC233950.1_FG002	GRMZM2G157679
AC233950.1_FG002	GRMZM2G157722
AC233950.1_FG002	GRMZM2G157982
AC233950.1_FG002	GRMZM2G157990
AC233950.1_FG002	GRMZM2G158162
AC233950.1_FG002	GRMZM2G158197
AC233950.1_FG002	GRMZM2G158316
AC233950.1_FG002	GRMZM2G158359
AC233950.1_FG002	GRMZM2G158520
AC233950.1_FG002	GRMZM2G158544
AC233950.1_FG002	GRMZM2G158568
AC233950.1_FG002	GRMZM2G158586
AC233950.1_FG002	GRMZM2G158595
AC233950.1_FG002	GRMZM2G158627
AC233950.1_FG002	GRMZM2G158647
AC233950.1_FG002	GRMZM2G158649
AC233950.1_FG002	GRMZM2G158668
AC233950.1_FG002	GRMZM2G159149
AC233950.1_FG002	GRMZM2G159210
AC233950.1_FG002	GRMZM2G159218
AC233950.1_FG002	GRMZM2G159237
AC233950.1_FG002	GRMZM2G159285
AC233950.1_FG002	GRMZM2G159295
AC233950.1_FG002	GRMZM2G159427
AC233950.1_FG002	GRMZM2G159431
AC233950.1_FG002	GRMZM2G159477
AC233950.1_FG002	GRMZM2G159547
AC233950.1_FG002	GRMZM2G159700
AC233950.1_FG002	GRMZM2G159724
AC233950.1_FG002	GRMZM2G159811
AC233950.1_FG002	GRMZM2G159822
AC233950.1_FG002	GRMZM2G159937
AC233950.1_FG002	GRMZM2G159996
AC233950.1_FG002	GRMZM2G160005
AC233950.1_FG002	GRMZM2G160430
AC233950.1_FG002	GRMZM2G160466
AC233950.1_FG002	GRMZM2G160606
AC233950.1_FG002	GRMZM2G160611
AC233950.1_FG002	GRMZM2G160619
AC233950.1_FG002	GRMZM2G160687
AC233950.1_FG002	GRMZM2G160838
AC233950.1_FG002	GRMZM2G160917
AC233950.1_FG002	GRMZM2G160971
AC233950.1_FG002	GRMZM2G161154
AC233950.1_FG002	GRMZM2G161168
AC233950.1_FG002	GRMZM2G161302
AC233950.1_FG002	GRMZM2G161337
AC233950.1_FG002	GRMZM2G161382
AC233950.1_FG002	GRMZM2G161452
AC233950.1_FG002	GRMZM2G161534
AC233950.1_FG002	GRMZM2G161540
AC233950.1_FG002	GRMZM2G161658
AC233950.1_FG002	GRMZM2G161670
AC233950.1_FG002	GRMZM2G161780
AC233950.1_FG002	GRMZM2G162020
AC233950.1_FG002	GRMZM2G162056
AC233950.1_FG002	GRMZM2G162065
AC233950.1_FG002	GRMZM2G162079
AC233950.1_FG002	GRMZM2G162112
AC233950.1_FG002	GRMZM2G162127
AC233950.1_FG002	GRMZM2G162175
AC233950.1_FG002	GRMZM2G162290
AC233950.1_FG002	GRMZM2G162305
AC233950.1_FG002	GRMZM2G162420
AC233950.1_FG002	GRMZM2G162481
AC233950.1_FG002	GRMZM2G162525
AC233950.1_FG002	GRMZM2G162531
AC233950.1_FG002	GRMZM2G162605
AC233950.1_FG002	GRMZM2G162659
AC233950.1_FG002	GRMZM2G162672
AC233950.1_FG002	GRMZM2G162690
AC233950.1_FG002	GRMZM2G162702
AC233950.1_FG002	GRMZM2G162725
AC233950.1_FG002	GRMZM2G162737
AC233950.1_FG002	GRMZM2G162768
AC233950.1_FG002	GRMZM2G162783
AC233950.1_FG002	GRMZM2G162788
AC233950.1_FG002	GRMZM2G162829
AC233950.1_FG002	GRMZM2G162868
AC233950.1_FG002	GRMZM2G162945
AC233950.1_FG002	GRMZM2G162949
AC233950.1_FG002	GRMZM2G162972
AC233950.1_FG002	GRMZM2G163015
AC233950.1_FG002	GRMZM2G163054
AC233950.1_FG002	GRMZM2G163067
AC233950.1_FG002	GRMZM2G163083
AC233950.1_FG002	GRMZM2G163283
AC233950.1_FG002	GRMZM2G163440
AC233950.1_FG002	GRMZM2G163459
AC233950.1_FG002	GRMZM2G163468
AC233950.1_FG002	GRMZM2G163471
AC233950.1_FG002	GRMZM2G163494
AC233950.1_FG002	GRMZM2G163809
AC233950.1_FG002	GRMZM2G163861
AC233950.1_FG002	GRMZM2G163998
AC233950.1_FG002	GRMZM2G164358
AC233950.1_FG002	GRMZM2G164378
AC233950.1_FG002	GRMZM2G164405
AC233950.1_FG002	GRMZM2G164413
AC233950.1_FG002	GRMZM2G164743
AC233950.1_FG002	GRMZM2G164912
AC233950.1_FG002	GRMZM2G165005
AC233950.1_FG002	GRMZM2G165007
AC233950.1_FG002	GRMZM2G165042
AC233950.1_FG002	GRMZM2G165044
AC233950.1_FG002	GRMZM2G165177
AC233950.1_FG002	GRMZM2G165192
AC233950.1_FG002	GRMZM2G165231
AC233950.1_FG002	GRMZM2G165422
AC233950.1_FG002	GRMZM2G165428
AC233950.1_FG002	GRMZM2G165567
AC233950.1_FG002	GRMZM2G165619
AC233950.1_FG002	GRMZM2G165679
AC233950.1_FG002	GRMZM2G165709
AC233950.1_FG002	GRMZM2G165746
AC233950.1_FG002	GRMZM2G165778
AC233950.1_FG002	GRMZM2G165836
AC233950.1_FG002	GRMZM2G165930
AC233950.1_FG002	GRMZM2G165944
AC233950.1_FG002	GRMZM2G165972
AC233950.1_FG002	GRMZM2G165998
AC233950.1_FG002	GRMZM2G166024
AC233950.1_FG002	GRMZM2G166027
AC233950.1_FG002	GRMZM2G166032
AC233950.1_FG002	GRMZM2G166035
AC233950.1_FG002	GRMZM2G166082
AC233950.1_FG002	GRMZM2G166203
AC233950.1_FG002	GRMZM2G166297
AC233950.1_FG002	GRMZM2G166430
AC233950.1_FG002	GRMZM2G166445
AC233950.1_FG002	GRMZM2G166548
AC233950.1_FG002	GRMZM2G166738
AC233950.1_FG002	GRMZM2G166944
AC233950.1_FG002	GRMZM2G167207
AC233950.1_FG002	GRMZM2G167492
AC233950.1_FG002	GRMZM2G167497
AC233950.1_FG002	GRMZM2G167505
AC233950.1_FG002	GRMZM2G167520
AC233950.1_FG002	GRMZM2G167554
AC233950.1_FG002	GRMZM2G167580
AC233950.1_FG002	GRMZM2G167594
AC233950.1_FG002	GRMZM2G167794
AC233950.1_FG002	GRMZM2G167932
AC233950.1_FG002	GRMZM2G167957
AC233950.1_FG002	GRMZM2G167999
AC233950.1_FG002	GRMZM2G168077
AC233950.1_FG002	GRMZM2G168079
AC233950.1_FG002	GRMZM2G168087
AC233950.1_FG002	GRMZM2G168097
AC233950.1_FG002	GRMZM2G168108
AC233950.1_FG002	GRMZM2G168170
AC233950.1_FG002	GRMZM2G168222
AC233950.1_FG002	GRMZM2G168304
AC233950.1_FG002	GRMZM2G168335
AC233950.1_FG002	GRMZM2G168474
AC233950.1_FG002	GRMZM2G168510
AC233950.1_FG002	GRMZM2G168516
AC233950.1_FG002	GRMZM2G168669
AC233950.1_FG002	GRMZM2G168704
AC233950.1_FG002	GRMZM2G168849
AC233950.1_FG002	GRMZM2G168858
AC233950.1_FG002	GRMZM2G168888
AC233950.1_FG002	GRMZM2G168893
AC233950.1_FG002	GRMZM2G168984
AC233950.1_FG002	GRMZM2G169009
AC233950.1_FG002	GRMZM2G169080
AC233950.1_FG002	GRMZM2G169089
AC233950.1_FG002	GRMZM2G169152
AC233950.1_FG002	GRMZM2G169200
AC233950.1_FG002	GRMZM2G169201
AC233950.1_FG002	GRMZM2G169270
AC233950.1_FG002	GRMZM2G169280
AC233950.1_FG002	GRMZM2G169360
AC233950.1_FG002	GRMZM2G169539
AC233950.1_FG002	GRMZM2G169562
AC233950.1_FG002	GRMZM2G169569
AC233950.1_FG002	GRMZM2G169615
AC233950.1_FG002	GRMZM2G169654
AC233950.1_FG002	GRMZM2G169747
AC233950.1_FG002	GRMZM2G169884
AC233950.1_FG002	GRMZM2G169943
AC233950.1_FG002	GRMZM2G169953
AC233950.1_FG002	GRMZM2G169966
AC233950.1_FG002	GRMZM2G169973
AC233950.1_FG002	GRMZM2G170008
AC233950.1_FG002	GRMZM2G170013
AC233950.1_FG002	GRMZM2G170016
AC233950.1_FG002	GRMZM2G170017
AC233950.1_FG002	GRMZM2G170035
AC233950.1_FG002	GRMZM2G170047
AC233950.1_FG002	GRMZM2G170049
AC233950.1_FG002	GRMZM2G170079
AC233950.1_FG002	GRMZM2G170099
AC233950.1_FG002	GRMZM2G170101
AC233950.1_FG002	GRMZM2G170120
AC233950.1_FG002	GRMZM2G170137
AC233950.1_FG002	GRMZM2G170289
AC233950.1_FG002	GRMZM2G170313
AC233950.1_FG002	GRMZM2G170322
AC233950.1_FG002	GRMZM2G170413
AC233950.1_FG002	GRMZM2G170434
AC233950.1_FG002	GRMZM2G170628
AC233950.1_FG002	GRMZM2G170646
AC233950.1_FG002	GRMZM2G170812
AC233950.1_FG002	GRMZM2G170870
AC233950.1_FG002	GRMZM2G170934
AC233950.1_FG002	GRMZM2G171051
AC233950.1_FG002	GRMZM2G171096
AC233950.1_FG002	GRMZM2G171203
AC233950.1_FG002	GRMZM2G171223
AC233950.1_FG002	GRMZM2G171248
AC233950.1_FG002	GRMZM2G171324
